Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Date,Unnamed: 2_level_0_G#,Unnamed: 3_level_0_Week,Unnamed: 4_level_0_Age,Unnamed: 5_level_0_Tm,Unnamed: 6_level_0_Unnamed: 6_level_1,Unnamed: 7_level_0_Opp,Unnamed: 8_level_0_Result,Unnamed: 9_level_0_GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,PlayerCode,OriginalTable,Scoring_TD,Scoring_Pts,Scoring_2PM,Unnamed: 39_level_0_Status,Unnamed: 31_level_0_Status,Unnamed: 37_level_0_Status,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Unnamed: 47_level_0_Status,Unnamed: 34_level_0_Status,Unnamed: 27_level_0_Status,Unnamed: 46_level_0_Status,Unnamed: 40_level_0_Status
15.0,2023-12-25,15.0,16.0,25.115,LVR,@,KAN,W 20-14,*,9,21,42.86,62,0,0,50.3,2,14,2.95,2.95,4,-4,-1.00,0,0,0,0,0,0,0,55,100%,0,0%,0,0%,OCONAI00,Table_1,0,0,,,,,,,,,,,,,,,,
16.0,2023-12-31,16.0,17.0,25.121,LVR,@,IND,L 20-23,*,30,47,63.83,299,2,0,96.0,2,13,6.36,7.21,2,3,1.50,0,0,0,0,0,0,0,75,100%,0,0%,0,0%,OCONAI00,Table_1,0,0,,,,,,,,,,,,,,,,
17.0,2024-01-07,17.0,18.0,25.128,LVR,,DEN,W 27-14,*,20,31,64.52,244,2,0,110.1,2,14,7.87,9.16,4,1,0.25,0,0,0,0,0,0,0,63,95%,0,0%,0,0%,OCONAI00,Table_1,0,0,,,,,,,,,,,,,,,,
,11 Games,,,,,,,5-6-0,,213,343,62.10,2218,12,7,83.9,24,173,6.47,6.25,17,11,0.65,1,4,2,0,2,-1,0,,,,,,,OCONAI00,Table_1,1,6,,,,,,,,,,,,,,,,
1.0,2023-09-10,1.0,1.0,25.005,NWE,,PHI,L 20-25,*,35,54,64.81,316,3,1,91.3,2,10,5.85,6.13,2,15,7.50,0,0,0,0,0,0,0,80,100%,0,0%,0,0%,JONEMA05,Table_1,,,,,,,,,,,,,,,,,,
2.0,2023-09-17,2.0,2.0,25.012,NWE,,MIA,L 17-24,*,31,42,73.81,231,1,1,84.5,4,31,5.50,4.90,5,25,5.00,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,JONEMA05,Table_1,,,,,,,,,,,,,,,,,,
3.0,2023-09-24,3.0,3.0,25.019,NWE,@,NYJ,W 15-10,*,15,29,51.72,201,1,0,85.6,0,0,6.93,7.62,4,13,3.25,0,0,0,0,0,0,0,72,100%,0,0%,0,0%,JONEMA05,Table_1,,,,,,,,,,,,,,,,,,
4.0,2023-10-01,4.0,4.0,25.026,NWE,@,DAL,L 3-38,*,12,21,57.14,150,0,2,39.9,1,0,7.14,2.86,3,7,2.33,0,1,1,0,0,0,0,40,73%,0,0%,0,0%,JONEMA05,Table_1,,,,,,,,,,,,,,,,,,
5.0,2023-10-08,5.0,5.0,25.033,NWE,,NOR,L 0-34,*,12,22,54.55,110,0,2,30.5,2,21,5.00,0.91,1,0,0.00,0,1,1,0,0,0,0,39,72%,0,0%,0,0%,JONEMA05,Table_1,,,,,,,,,,,,,,,,,,
6.0,2023-10-15,6.0,6.0,25.04,NWE,@,LVR,L 17-21,*,24,33,72.73,200,0,1,75.3,3,19,6.06,4.70,1,-1,-1.00,0,0,0,0,0,0,0,57,95%,0,0%,0,0%,JONEMA05,Table_1,,,,,,,,,,,,,,,,,,
7.0,2023-10-22,7.0,7.0,25.047,NWE,,BUF,W 29-25,*,25,30,83.33,272,2,0,126.7,1,4,9.07,10.40,3,11,3.67,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,JONEMA05,Table_1,,,,,,,,,,,,,,,,,,
8.0,2023-10-29,8.0,8.0,25.054,NWE,@,MIA,L 17-31,*,19,29,65.52,161,2,1,88.4,3,20,5.55,5.38,1,-2,-2.00,0,0,0,0,0,0,0,53,100%,0,0%,0,0%,JONEMA05,Table_1,,,,,,,,,,,,,,,,,,
9.0,2023-11-05,9.0,9.0,25.061,NWE,,WAS,L 17-20,*,24,44,54.55,220,1,1,66.5,0,0,5.00,4.43,3,3,1.00,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,JONEMA05,Table_1,,,,,,,,,,,,,,,,,,
10.0,2023-11-12,10.0,10.0,25.068,NWE,,IND,L 6-10,*,15,20,75.00,170,0,1,79.2,5,22,8.50,6.25,3,25,8.33,0,0,0,0,0,0,0,61,89%,0,0%,0,0%,JONEMA05,Table_1,,,,,,,,,,,,,,,,,,
11.0,2023-11-26,11.0,12.0,25.082,NWE,@,NYG,L 7-10,*,12,21,57.14,89,0,2,27.8,1,0,4.24,-0.05,0,0,,0,1,0,0,0,0,0,35,51%,0,0%,0,0%,JONEMA05,Table_1,,,,,,,,,,,,,,,,,,
12.0,2023-12-03,12.0,13.0,,NWE,,LAC,L 0-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,JONEMA05,Table_1,,,,,,Did Not Play,,,,,,,,,,,,
13.0,2023-12-07,13.0,14.0,,NWE,@,PIT,W 21-18,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,JONEMA05,Table_1,,,,,,Did Not Play,,,,,,,,,,,,
14.0,2023-12-17,14.0,15.0,,NWE,,KAN,L 17-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,JONEMA05,Table_1,,,,,,Did Not Play,,,,,,,,,,,,
15.0,2023-12-24,15.0,16.0,,NWE,@,DEN,W 26-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,JONEMA05,Table_1,,,,,,Did Not Play,,,,,,,,,,,,
16.0,2023-12-31,16.0,17.0,,NWE,@,BUF,L 21-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,JONEMA05,Table_1,,,,,,Did Not Play,,,,,,,,,,,,
17.0,2024-01-07,17.0,18.0,,NWE,,NYJ,L 3-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,JONEMA05,Table_1,,,,,,Inactive,,,,,,,,,,,,
,11 Games,,,,,,,2-9-0,,224,345,64.93,2120,10,12,77.0,22,127,6.14,5.16,26,96,3.69,0,3,2,0,0,0,0,,,,,,,JONEMA05,Table_1,,,,,,,,,,,,,,,,,,
